timestamp,load_mw
2026-06-21T17:00:00,7437.4
2026-06-21T18:00:00,7756.6
2026-06-21T19:00:00,8037.4
2026-06-21T20:00:00,7878.3
2026-06-21T21:00:00,7428.4
2026-06-21T22:00:00,6997.8
2026-06-21T23:00:00,6591.4
2026-06-22T00:00:00,5784.5
2026-06-22T01:00:00,5802.0
2026-06-22T02:00:00,5834.9
2026-06-22T03:00:00,6053.4
2026-06-22T04:00:00,6398.8
2026-06-22T05:00:00,6573.6
2026-06-22T06:00:00,6953.0
2026-06-22T07:00:00,7214.9
2026-06-22T08:00:00,7467.7
2026-06-22T09:00:00,7840.7
2026-06-22T10:00:00,7879.4
2026-06-22T11:00:00,8037.4
2026-06-22T12:00:00,8008.3
2026-06-22T13:00:00,7850.3
2026-06-22T14:00:00,7573.9
2026-06-22T15:00:00,7169.8
2026-06-22T16:00:00,7162.9
2026-06-22T17:00:00,7549.0
2026-06-22T18:00:00,7966.8
2026-06-22T19:00:00,8221.7
2026-06-22T20:00:00,8063.6
2026-06-22T21:00:00,7535.8
2026-06-22T22:00:00,7055.7
2026-06-22T23:00:00,6727.5
2026-06-23T00:00:00,5849.2
2026-06-23T01:00:00,5809.2
2026-06-23T02:00:00,6037.3
2026-06-23T03:00:00,6147.2
2026-06-23T04:00:00,6312.5
2026-06-23T05:00:00,6430.9
2026-06-23T06:00:00,6733.9
2026-06-23T07:00:00,7028.4
2026-06-23T08:00:00,7440.5
2026-06-23T09:00:00,7807.4
2026-06-23T10:00:00,8122.1
2026-06-23T11:00:00,7960.8
2026-06-23T12:00:00,7991.6
2026-06-23T13:00:00,7853.8
2026-06-23T14:00:00,7425.4
2026-06-23T15:00:00,7230.0
2026-06-23T16:00:00,7169.4
2026-06-23T17:00:00,7547.3
2026-06-23T18:00:00,8009.7
2026-06-23T19:00:00,7940.7
2026-06-23T20:00:00,8038.2
2026-06-23T21:00:00,7705.2
2026-06-23T22:00:00,7053.1
2026-06-23T23:00:00,6692.8
2026-06-24T00:00:00,5707.6
2026-06-24T01:00:00,5991.4
2026-06-24T02:00:00,5942.2
2026-06-24T03:00:00,5931.5
2026-06-24T04:00:00,6179.4
2026-06-24T05:00:00,6611.1
2026-06-24T06:00:00,6803.2
2026-06-24T07:00:00,7252.3
2026-06-24T08:00:00,7557.0
2026-06-24T09:00:00,7949.9
2026-06-24T10:00:00,8033.8
2026-06-24T11:00:00,8211.7
2026-06-24T12:00:00,8122.6
2026-06-24T13:00:00,7837.3
2026-06-24T14:00:00,7572.5
2026-06-24T15:00:00,7163.3
2026-06-24T16:00:00,7261.1
2026-06-24T17:00:00,7627.8
2026-06-24T18:00:00,8070.2
2026-06-24T19:00:00,8149.8
2026-06-24T20:00:00,7943.4
2026-06-24T21:00:00,7541.2
2026-06-24T22:00:00,7086.1
2026-06-24T23:00:00,6748.9
2026-06-25T00:00:00,5880.1
2026-06-25T01:00:00,5855.7
2026-06-25T02:00:00,5969.9
2026-06-25T03:00:00,5993.4
2026-06-25T04:00:00,6121.8
2026-06-25T05:00:00,6435.4
2026-06-25T06:00:00,6739.7
2026-06-25T07:00:00,7098.6
2026-06-25T08:00:00,7508.4
2026-06-25T09:00:00,7683.6
2026-06-25T10:00:00,7912.4
2026-06-25T11:00:00,8122.5
2026-06-25T12:00:00,8055.0
2026-06-25T13:00:00,7661.4
2026-06-25T14:00:00,7468.6
2026-06-25T15:00:00,7165.5
2026-06-25T16:00:00,7127.5
2026-06-25T17:00:00,7514.7
2026-06-25T18:00:00,7915.2
2026-06-25T19:00:00,8185.8
2026-06-25T20:00:00,7964.4
2026-06-25T21:00:00,7661.3
2026-06-25T22:00:00,7259.8
2026-06-25T23:00:00,6779.7
2026-06-26T00:00:00,5759.9
2026-06-26T01:00:00,5696.4
2026-06-26T02:00:00,5882.4
2026-06-26T03:00:00,6131.7
2026-06-26T04:00:00,6348.5
2026-06-26T05:00:00,6628.8
2026-06-26T06:00:00,6776.0
2026-06-26T07:00:00,7217.8
2026-06-26T08:00:00,7499.8
2026-06-26T09:00:00,7811.7
2026-06-26T10:00:00,7897.1
2026-06-26T11:00:00,7967.8
2026-06-26T12:00:00,7961.7
2026-06-26T13:00:00,7639.4
2026-06-26T14:00:00,7436.8
2026-06-26T15:00:00,7197.3
2026-06-26T16:00:00,7114.9
2026-06-26T17:00:00,7491.5
2026-06-26T18:00:00,7917.4
2026-06-26T19:00:00,7940.3
2026-06-26T20:00:00,7963.9
2026-06-26T21:00:00,7450.0
2026-06-26T22:00:00,7111.8
2026-06-26T23:00:00,6711.7
2026-06-27T00:00:00,5584.9
2026-06-27T01:00:00,5815.8
2026-06-27T02:00:00,5741.5
2026-06-27T03:00:00,5961.3
2026-06-27T04:00:00,6014.7
2026-06-27T05:00:00,6350.3
2026-06-27T06:00:00,6591.1
2026-06-27T07:00:00,6950.7
2026-06-27T08:00:00,7405.2
2026-06-27T09:00:00,7569.6
2026-06-27T10:00:00,7871.0
2026-06-27T11:00:00,7962.3
2026-06-27T12:00:00,7721.1
2026-06-27T13:00:00,7480.4
2026-06-27T14:00:00,7182.6
2026-06-27T15:00:00,7014.5
2026-06-27T16:00:00,7152.6
2026-06-27T17:00:00,7382.1
2026-06-27T18:00:00,7789.6
2026-06-27T19:00:00,7947.1
2026-06-27T20:00:00,7790.1
2026-06-27T21:00:00,7503.4
2026-06-27T22:00:00,7137.5
2026-06-27T23:00:00,6485.3
2026-06-28T00:00:00,5578.6
2026-06-28T01:00:00,5664.3
2026-06-28T02:00:00,5734.0
2026-06-28T03:00:00,6018.5
2026-06-28T04:00:00,6163.1
2026-06-28T05:00:00,6295.4
2026-06-28T06:00:00,6729.9
2026-06-28T07:00:00,7074.0
2026-06-28T08:00:00,7217.3
2026-06-28T09:00:00,7627.2
2026-06-28T10:00:00,7858.3
2026-06-28T11:00:00,7735.3
2026-06-28T12:00:00,7879.7
2026-06-28T13:00:00,7734.4
2026-06-28T14:00:00,7199.4
2026-06-28T15:00:00,6851.6
2026-06-28T16:00:00,6937.5
2026-06-28T17:00:00,7470.2
2026-06-28T18:00:00,7870.7
2026-06-28T19:00:00,7820.0
2026-06-28T20:00:00,7797.8
2026-06-28T21:00:00,7289.7
2026-06-28T22:00:00,7051.1
2026-06-28T23:00:00,6606.5
2026-06-29T00:00:00,5662.9
2026-06-29T01:00:00,5912.4
2026-06-29T02:00:00,6017.1
2026-06-29T03:00:00,6069.6
2026-06-29T04:00:00,6110.7
2026-06-29T05:00:00,6617.2
2026-06-29T06:00:00,6861.1
2026-06-29T07:00:00,7070.2
2026-06-29T08:00:00,7433.4
2026-06-29T09:00:00,7707.7
2026-06-29T10:00:00,7946.5
2026-06-29T11:00:00,7967.4
2026-06-29T12:00:00,8049.6
2026-06-29T13:00:00,7843.2
2026-06-29T14:00:00,7336.5
2026-06-29T15:00:00,7254.3
2026-06-29T16:00:00,7156.7
2026-06-29T17:00:00,7658.3
2026-06-29T18:00:00,7953.7
2026-06-29T19:00:00,7995.6
2026-06-29T20:00:00,7961.7
2026-06-29T21:00:00,7699.4
2026-06-29T22:00:00,7047.0
2026-06-29T23:00:00,6762.0
2026-06-30T00:00:00,5789.3
2026-06-30T01:00:00,5821.0
2026-06-30T02:00:00,5887.7
2026-06-30T03:00:00,6103.4
2026-06-30T04:00:00,6148.8
2026-06-30T05:00:00,6570.6
2026-06-30T06:00:00,6867.5
2026-06-30T07:00:00,6982.8
2026-06-30T08:00:00,7559.0
2026-06-30T09:00:00,7658.3
2026-06-30T10:00:00,7922.0
2026-06-30T11:00:00,8035.8
2026-06-30T12:00:00,7896.3
2026-06-30T13:00:00,7593.8
2026-06-30T14:00:00,7549.8
2026-06-30T15:00:00,7011.4
2026-06-30T16:00:00,7020.5
2026-06-30T17:00:00,7638.3
2026-06-30T18:00:00,7831.7
2026-06-30T19:00:00,8116.8
2026-06-30T20:00:00,7940.0
2026-06-30T21:00:00,7481.9
2026-06-30T22:00:00,6959.9
2026-06-30T23:00:00,6796.3
2026-07-01T00:00:00,5649.0
2026-07-01T01:00:00,5887.3
2026-07-01T02:00:00,5898.7
2026-07-01T03:00:00,6106.1
2026-07-01T04:00:00,6269.4
2026-07-01T05:00:00,6501.9
2026-07-01T06:00:00,6757.6
2026-07-01T07:00:00,7185.5
2026-07-01T08:00:00,7312.0
2026-07-01T09:00:00,7640.2
2026-07-01T10:00:00,7978.1
2026-07-01T11:00:00,7932.2
2026-07-01T12:00:00,7945.0
2026-07-01T13:00:00,7715.7
2026-07-01T14:00:00,7443.4
2026-07-01T15:00:00,7075.3
2026-07-01T16:00:00,7171.4
2026-07-01T17:00:00,7487.5
2026-07-01T18:00:00,7928.6
2026-07-01T19:00:00,7921.6
2026-07-01T20:00:00,7793.2
2026-07-01T21:00:00,7424.5
2026-07-01T22:00:00,7005.4
2026-07-01T23:00:00,6540.2
2026-07-02T00:00:00,5779.6
2026-07-02T01:00:00,5895.3
2026-07-02T02:00:00,5802.7
2026-07-02T03:00:00,5938.2
2026-07-02T04:00:00,6201.5
2026-07-02T05:00:00,6518.6
2026-07-02T06:00:00,6895.3
2026-07-02T07:00:00,7095.9
2026-07-02T08:00:00,7358.7
2026-07-02T09:00:00,7592.5
2026-07-02T10:00:00,7816.7
2026-07-02T11:00:00,7896.2
2026-07-02T12:00:00,7812.3
2026-07-02T13:00:00,7566.6
2026-07-02T14:00:00,7434.0
2026-07-02T15:00:00,7020.8
2026-07-02T16:00:00,7230.8
2026-07-02T17:00:00,7543.5
2026-07-02T18:00:00,7915.1
2026-07-02T19:00:00,7865.9
2026-07-02T20:00:00,7966.4
2026-07-02T21:00:00,7524.8
2026-07-02T22:00:00,7200.3
2026-07-02T23:00:00,6668.9
2026-07-03T00:00:00,5755.2
2026-07-03T01:00:00,5794.1
2026-07-03T02:00:00,5797.5
2026-07-03T03:00:00,5883.3
2026-07-03T04:00:00,6332.5
2026-07-03T05:00:00,6437.6
2026-07-03T06:00:00,6841.0
2026-07-03T07:00:00,7049.5
2026-07-03T08:00:00,7285.6
2026-07-03T09:00:00,7739.8
2026-07-03T10:00:00,7762.4
2026-07-03T11:00:00,7860.4
2026-07-03T12:00:00,7915.2
2026-07-03T13:00:00,7642.1
2026-07-03T14:00:00,7561.6
2026-07-03T15:00:00,6964.8
2026-07-03T16:00:00,7158.6
2026-07-03T17:00:00,7548.7
2026-07-03T18:00:00,7931.2
2026-07-03T19:00:00,7883.4
2026-07-03T20:00:00,7850.7
2026-07-03T21:00:00,7501.9
2026-07-03T22:00:00,7062.1
2026-07-03T23:00:00,6747.1
2026-07-04T00:00:00,5843.8
2026-07-04T01:00:00,5683.5
2026-07-04T02:00:00,5854.2
2026-07-04T03:00:00,5969.7
2026-07-04T04:00:00,6181.4
2026-07-04T05:00:00,6474.8
2026-07-04T06:00:00,6536.9
2026-07-04T07:00:00,6854.9
2026-07-04T08:00:00,7306.0
2026-07-04T09:00:00,7427.2
2026-07-04T10:00:00,7617.2
2026-07-04T11:00:00,7653.2
2026-07-04T12:00:00,7565.9
2026-07-04T13:00:00,7515.3
2026-07-04T14:00:00,7286.0
2026-07-04T15:00:00,6879.0
2026-07-04T16:00:00,6861.1
2026-07-04T17:00:00,7417.8
2026-07-04T18:00:00,7726.3
2026-07-04T19:00:00,7766.9
2026-07-04T20:00:00,7721.6
2026-07-04T21:00:00,7482.9
2026-07-04T22:00:00,7028.0
2026-07-04T23:00:00,6562.4
2026-07-05T00:00:00,5740.9
2026-07-05T01:00:00,5867.6
2026-07-05T02:00:00,5790.7
2026-07-05T03:00:00,5945.1
2026-07-05T04:00:00,6147.9
2026-07-05T05:00:00,6456.5
2026-07-05T06:00:00,6714.9
2026-07-05T07:00:00,6804.3
2026-07-05T08:00:00,7147.8
2026-07-05T09:00:00,7461.6
2026-07-05T10:00:00,7778.3
2026-07-05T11:00:00,7789.7
2026-07-05T12:00:00,7640.2
2026-07-05T13:00:00,7406.6
2026-07-05T14:00:00,7304.6
2026-07-05T15:00:00,6992.8
2026-07-05T16:00:00,7065.7
2026-07-05T17:00:00,7345.7
2026-07-05T18:00:00,7652.3
2026-07-05T19:00:00,7643.1
2026-07-05T20:00:00,7516.1
2026-07-05T21:00:00,7325.2
2026-07-05T22:00:00,6879.6
2026-07-05T23:00:00,6442.8
2026-07-06T00:00:00,5628.2
2026-07-06T01:00:00,5936.5
2026-07-06T02:00:00,5978.1
2026-07-06T03:00:00,6024.2
2026-07-06T04:00:00,6317.2
2026-07-06T05:00:00,6573.4
2026-07-06T06:00:00,6772.1
2026-07-06T07:00:00,6982.6
2026-07-06T08:00:00,7244.4
2026-07-06T09:00:00,7743.7
2026-07-06T10:00:00,7851.2
2026-07-06T11:00:00,7974.1
2026-07-06T12:00:00,7984.9
2026-07-06T13:00:00,7571.2
2026-07-06T14:00:00,7407.9
2026-07-06T15:00:00,7092.2
2026-07-06T16:00:00,7049.3
2026-07-06T17:00:00,7362.0
2026-07-06T18:00:00,7762.6
2026-07-06T19:00:00,7878.7
2026-07-06T20:00:00,7859.3
2026-07-06T21:00:00,7591.9
2026-07-06T22:00:00,7000.7
2026-07-06T23:00:00,6674.4
2026-07-07T00:00:00,5682.8
2026-07-07T01:00:00,5926.8
2026-07-07T02:00:00,5966.5
2026-07-07T03:00:00,6011.3
2026-07-07T04:00:00,6162.4
2026-07-07T05:00:00,6361.0
2026-07-07T06:00:00,6659.4
2026-07-07T07:00:00,7183.6
2026-07-07T08:00:00,7343.2
2026-07-07T09:00:00,7659.8
2026-07-07T10:00:00,7994.4
2026-07-07T11:00:00,7963.6
2026-07-07T12:00:00,7860.8
2026-07-07T13:00:00,7629.4
2026-07-07T14:00:00,7278.2
2026-07-07T15:00:00,7001.1
2026-07-07T16:00:00,7119.5
2026-07-07T17:00:00,7511.5
2026-07-07T18:00:00,7874.3
2026-07-07T19:00:00,7827.4
2026-07-07T20:00:00,7811.1
2026-07-07T21:00:00,7602.1
2026-07-07T22:00:00,7024.0
2026-07-07T23:00:00,6668.1
2026-07-08T00:00:00,5628.3
2026-07-08T01:00:00,5930.6
2026-07-08T02:00:00,5900.1
2026-07-08T03:00:00,5912.6
2026-07-08T04:00:00,6067.4
2026-07-08T05:00:00,6425.0
2026-07-08T06:00:00,6720.1
2026-07-08T07:00:00,6911.4
